GAS_ZONES,TIMESERIES,gas_import_ref_quantity,gas_export_ref_quantity
MS,20221204,0,0
MS,20221205,0,0
MS,20221206,0,0
MS,20221207,0,0
MS,20221208,0,0
MS,20221209,0,0
MS,20221210,0,0
MS,20221211,0,0
MS,20221212,0,0
MS,20221213,0,0
MS,20221214,0,0
MS,20221215,0,0
MS,20221216,0,0
MS,20221217,0,0
MS,20221218,0,0
MS,20221219,0,0
MS,20221220,0,0
MS,20221221,0,0
MS,20221222,0,0
MS,20221223,0,0
MS,20221224,0,0
MS,20221225,0,0
MS,20221226,0,0
MS,20221227,0,0
MS,20221228,0,0
MS,20221229,0,0
MS,20221230,0,0
MS,20221231,0,0
MT,20220101,1091045.33942837,30.9677419354839
MT,20220102,1029379.96248812,30.9677419354839
MT,20220103,901873.768502556,30.9677419354839
MT,20220104,878225.056946937,30.9677419354839
MT,20220105,974142.553407496,30.9677419354839
MT,20220106,1050335.32372853,30.9677419354839
MT,20220107,953674.59176609,30.9677419354839
MT,20220108,834716.949357621,30.9677419354839
MT,20220109,906941.847281459,30.9677419354839
MT,20220110,881226.476508958,30.9677419354839
MT,20220111,856020.020638061,30.9677419354839
MT,20220112,809183.118936529,30.9677419354839
MT,20220113,760689.264324482,30.9677419354839
MT,20220114,780752.173811785,30.9677419354839
MT,20220115,809293.281147861,30.9677419354839
MT,20220116,803744.343179091,30.9677419354839
MT,20220117,797869.941067182,30.9677419354839
MT,20220118,779774.705112263,30.9677419354839
MT,20220119,860761.777878632,30.9677419354839
MT,20220120,911839.000129861,30.9677419354839
MT,20220121,822467.741427867,30.9677419354839
MT,20220122,794649.098915192,30.9677419354839
MT,20220123,793020.780465572,30.9677419354839
MT,20220124,792190.696772748,30.9677419354839
MT,20220125,837542.997781793,30.9677419354839
MT,20220126,835878.368388066,30.9677419354839
MT,20220127,820417.669038409,30.9677419354839
MT,20220128,841138.969665012,30.9677419354839
MT,20220129,823544.87682149,30.9677419354839
MT,20220130,799542.391175826,30.9677419354839
MT,20220131,778592.604832751,30.9677419354839
MT,20220201,833253.737981224,30.9677419354839
MT,20220202,955519.994339912,30.9677419354839
MT,20220203,1012578.10167509,30.9677419354839
MT,20220204,899063.757394023,30.9677419354839
MT,20220205,801764.29492625,30.9677419354839
MT,20220206,770776.263075788,30.9677419354839
MT,20220207,768291.257285176,30.9677419354839
MT,20220208,739615.747792059,30.9677419354839
MT,20220209,748717.57448039,30.9677419354839
MT,20220210,725581.798030638,30.9677419354839
MT,20220211,717424.25511448,30.9677419354839
MT,20220212,809507.231570039,30.9677419354839
MT,20220213,782424.32777724,30.9677419354839
MT,20220214,759939.791436767,30.9677419354839
MT,20220215,751718.751569397,30.9677419354839
MT,20220216,788636.303422326,30.9677419354839
MT,20220217,836320.474614338,30.9677419354839
MT,20220218,791391.847638112,30.9677419354839
MT,20220219,760960.596177542,30.9677419354839
MT,20220220,729797.400483576,30.9677419354839
MT,20220221,844805.564442664,30.9677419354839
MT,20220222,1006894.39172705,30.9677419354839
MT,20220223,1061270.3710428,30.9677419354839
MT,20220224,1046860.52681955,30.9677419354839
MT,20220225,936811.768654924,30.9677419354839
MT,20220226,893040.639535725,30.9677419354839
MT,20220227,840894.955713007,30.9677419354839
MT,20220228,784993.072093852,30.9677419354839
MT,20220301,717637.131766865,30.9677419354839
MT,20220302,697033.820881574,30.9677419354839
MT,20220303,729077.031295525,30.9677419354839
MT,20220304,746542.09457145,30.9677419354839
MT,20220305,797563.501233459,30.9677419354839
MT,20220306,820571.948749232,30.9677419354839
MT,20220307,838997.487849754,30.9677419354839
MT,20220308,810320.729330977,30.9677419354839
MT,20220309,910536.721455148,30.9677419354839
MT,20220310,944952.311797219,30.9677419354839
MT,20220311,900764.036730807,30.9677419354839
MT,20220312,828819.082951762,30.9677419354839
MT,20220313,722327.781260414,30.9677419354839
MT,20220314,752694.642008408,30.9677419354839
MT,20220315,726426.352563145,30.9677419354839
MT,20220316,722277.048816368,30.9677419354839
MT,20220317,756842.824587944,30.9677419354839
MT,20220318,745788.73224526,30.9677419354839
MT,20220319,738365.42571652,30.9677419354839
MT,20220320,726370.51891708,30.9677419354839
MT,20220321,777661.750254006,30.9677419354839
MT,20220322,768916.252432047,30.9677419354839
MT,20220323,741465.247551764,30.9677419354839
MT,20220324,703533.997717483,30.9677419354839
MT,20220325,745204.274782015,30.9677419354839
MT,20220326,751386.683435822,30.9677419354839
MT,20220327,731654.424591568,30.9677419354839
MT,20220328,709322.411011276,30.9677419354839
MT,20220329,697844.271630111,30.9677419354839
MT,20220330,794776.680168984,30.9677419354839
MT,20220331,765768.450350047,30.9677419354839
MT,20220401,787444.545387938,30.9677419354839
MT,20220402,790504.402048362,30.9677419354839
MT,20220403,782486.893964727,30.9677419354839
MT,20220404,773202.583549151,30.9677419354839
MT,20220405,767679.033720332,30.9677419354839
MT,20220406,799733.460177875,30.9677419354839
MT,20220407,807530.358241087,30.9677419354839
MT,20220408,780838.375601688,30.9677419354839
MT,20220409,729818.094008257,30.9677419354839
MT,20220410,810525.633032961,30.9677419354839
MT,20220411,854481.564443272,30.9677419354839
MT,20220412,879795.375389925,30.9677419354839
MT,20220413,945415.327647435,30.9677419354839
MT,20220414,949078.460987407,30.9677419354839
MT,20220415,942610.70019762,30.9677419354839
MT,20220416,925307.570643964,30.9677419354839
MT,20220417,907466.927132763,30.9677419354839
MT,20220418,871798.215045518,30.9677419354839
MT,20220419,836029.739118372,30.9677419354839
MT,20220420,815927.213072106,30.9677419354839
MT,20220421,828979.336374749,30.9677419354839
MT,20220422,821072.122178593,30.9677419354839
MT,20220423,829267.936335576,30.9677419354839
MT,20220424,840401.78016988,30.9677419354839
MT,20220425,828139.365650101,30.9677419354839
MT,20220426,798493.621420886,30.9677419354839
MT,20220427,807488.576849302,30.9677419354839
MT,20220428,827177.158887409,30.9677419354839
MT,20220429,826523.819927127,30.9677419354839
MT,20220430,857136.53667847,30.9677419354839
MT,20220501,841253.086860485,30.9677419354839
MT,20220502,827662.921246105,30.9677419354839
MT,20220503,803652.024818177,30.9677419354839
MT,20220504,813932.13299526,30.9677419354839
MT,20220505,787100.294712413,30.9677419354839
MT,20220506,764485.16798596,30.9677419354839
MT,20220507,782942.363677403,30.9677419354839
MT,20220508,835595.597305274,30.9677419354839
MT,20220509,878507.588990384,30.9677419354839
MT,20220510,890574.052171227,30.9677419354839
MT,20220511,873522.586601192,30.9677419354839
MT,20220512,855876.147924266,30.9677419354839
MT,20220513,861364.301796334,30.9677419354839
MT,20220514,876667.719292779,30.9677419354839
MT,20220515,862277.964314124,30.9677419354839
MT,20220516,812235.464090252,30.9677419354839
MT,20220517,798805.022909168,30.9677419354839
MT,20220518,821234.711598021,30.9677419354839
MT,20220519,840660.592433709,30.9677419354839
MT,20220520,908319.120895842,30.9677419354839
MT,20220521,924203.453329053,30.9677419354839
MT,20220522,922086.88564723,30.9677419354839
MT,20220523,896614.00524498,30.9677419354839
MT,20220524,874110.594632246,30.9677419354839
MT,20220525,860530.090970419,30.9677419354839
MT,20220526,843690.614482857,30.9677419354839
MT,20220527,816634.465645309,30.9677419354839
MT,20220528,817976.001127678,30.9677419354839
MT,20220529,864596.033548291,30.9677419354839
MT,20220530,871540.906810104,30.9677419354839
MT,20220531,896592.002086752,30.9677419354839
MT,20220601,888605.41358299,30.9677419354839
MT,20220602,871995.868968681,30.9677419354839
MT,20220603,852782.784642788,30.9677419354839
MT,20220604,847776.541275203,30.9677419354839
MT,20220605,858700.268925162,30.9677419354839
MT,20220606,860756.819481759,30.9677419354839
MT,20220607,885662.389273213,30.9677419354839
MT,20220608,884118.148370247,30.9677419354839
MT,20220609,871266.589132269,30.9677419354839
MT,20220610,835969.955132136,30.9677419354839
MT,20220611,831263.628521955,30.9677419354839
MT,20220612,858680.04093905,30.9677419354839
MT,20220613,874760.992660816,30.9677419354839
MT,20220614,912761.913707904,30.9677419354839
MT,20220615,935609.37723286,30.9677419354839
MT,20220616,894881.594398132,30.9677419354839
MT,20220617,855046.355429579,30.9677419354839
MT,20220618,821021.483388489,30.9677419354839
MT,20220619,837423.254220032,30.9677419354839
MT,20220620,897811.339113817,30.9677419354839
MT,20220621,915597.888215884,30.9677419354839
MT,20220622,887066.214211767,30.9677419354839
MT,20220623,859080.388034357,30.9677419354839
MT,20220624,866262.372938622,30.9677419354839
MT,20220625,927657.329958775,30.9677419354839
MT,20220626,923440.223689091,30.9677419354839
MT,20220627,888570.729075296,30.9677419354839
MT,20220628,856220.462068968,30.9677419354839
MT,20220629,842254.131518253,30.9677419354839
MT,20220630,883152.51776186,30.9677419354839
MT,20220701,888043.187177418,30.9677419354839
MT,20220702,865444.968399826,30.9677419354839
MT,20220703,856631.392673635,30.9677419354839
MT,20220704,879575.617844647,30.9677419354839
MT,20220705,883561.370213785,30.9677419354839
MT,20220706,874021.024775181,30.9677419354839
MT,20220707,859167.563026092,30.9677419354839
MT,20220708,855195.290936882,30.9677419354839
MT,20220709,849084.53093723,30.9677419354839
MT,20220710,856284.76762472,30.9677419354839
MT,20220711,884016.914534119,30.9677419354839
MT,20220712,878633.897713863,30.9677419354839
MT,20220713,853082.814978459,30.9677419354839
MT,20220714,844492.362924799,30.9677419354839
MT,20220715,845681.969118901,30.9677419354839
MT,20220716,849198.630919175,30.9677419354839
MT,20220717,841036.53163005,30.9677419354839
MT,20220718,828498.040970738,30.9677419354839
MT,20220719,869010.839699919,30.9677419354839
MT,20220720,867887.444106695,30.9677419354839
MT,20220721,857248.15922807,30.9677419354839
MT,20220722,852565.93423651,30.9677419354839
MT,20220723,858335.008866349,30.9677419354839
MT,20220724,866107.384567303,30.9677419354839
MT,20220725,864015.453036384,30.9677419354839
MT,20220726,860216.309112159,30.9677419354839
MT,20220727,851256.807958867,30.9677419354839
MT,20220728,850592.145272043,30.9677419354839
MT,20220729,840930.196880368,30.9677419354839
MT,20220730,829928.950824582,30.9677419354839
MT,20220731,829559.376148953,30.9677419354839
MT,20220801,828236.175509355,30.9677419354839
MT,20220802,816239.664314207,30.9677419354839
MT,20220803,843335.417820209,30.9677419354839
MT,20220804,838484.183405942,30.9677419354839
MT,20220805,835245.310785159,30.9677419354839
MT,20220806,862037.106912623,30.9677419354839
MT,20220807,899244.376072833,30.9677419354839
MT,20220808,859147.441762142,30.9677419354839
MT,20220809,832495.018591298,30.9677419354839
MT,20220810,825461.732150591,30.9677419354839
MT,20220811,816335.647892501,30.9677419354839
MT,20220812,806529.031219106,30.9677419354839
MT,20220813,810949.976253415,30.9677419354839
MT,20220814,816813.197939893,30.9677419354839
MT,20220815,823218.518345553,30.9677419354839
MT,20220816,820535.965043925,30.9677419354839
MT,20220817,810434.589939883,30.9677419354839
MT,20220818,806671.975622925,30.9677419354839
MT,20220819,804936.906054824,30.9677419354839
MT,20220820,800630.096124398,30.9677419354839
MT,20220821,793883.802233131,30.9677419354839
MT,20220822,790533.795143513,30.9677419354839
MT,20220823,790299.261686428,30.9677419354839
MT,20220824,797819.686828062,30.9677419354839
MT,20220825,799819.010583679,30.9677419354839
MT,20220826,799837.358224918,30.9677419354839
MT,20220827,795854.959108807,30.9677419354839
MT,20220828,806475.12609581,30.9677419354839
MT,20220829,825732.876797199,30.9677419354839
MT,20220830,803987.439820649,30.9677419354839
MT,20220831,774978.785171737,30.9677419354839
MT,20220901,762002.349363335,30.9677419354839
MT,20220902,757572.401829531,30.9677419354839
MT,20220903,761450.42584425,30.9677419354839
MT,20220904,750543.654075129,30.9677419354839
MT,20220905,748681.400157197,30.9677419354839
MT,20220906,757911.569846773,30.9677419354839
MT,20220907,757218.24075602,30.9677419354839
MT,20220908,729046.03146506,30.9677419354839
MT,20220909,800000.634950414,30.9677419354839
MT,20220910,841495.14064821,30.9677419354839
MT,20220911,808145.042899859,30.9677419354839
MT,20220912,770523.028081798,30.9677419354839
MT,20220913,750839.83525015,30.9677419354839
MT,20220914,759634.767444339,30.9677419354839
MT,20220915,768720.028691054,30.9677419354839
MT,20220916,761053.078693725,30.9677419354839
MT,20220917,773344.106641322,30.9677419354839
MT,20220918,766197.113284412,30.9677419354839
MT,20220919,753243.99014043,30.9677419354839
MT,20220920,735933.903581163,30.9677419354839
MT,20220921,796142.487861815,30.9677419354839
MT,20220922,765687.954858289,30.9677419354839
MT,20220923,767633.948904983,30.9677419354839
MT,20220924,736128.814415013,30.9677419354839
MT,20220925,735910.036518508,30.9677419354839
MT,20220926,728028.409640924,30.9677419354839
MT,20220927,709891.849730586,30.9677419354839
MT,20220928,701432.384749052,30.9677419354839
MT,20220929,688205.99152804,30.9677419354839
MT,20220930,704165.034424146,30.9677419354839
MT,20221001,736653.732397301,30.9677419354839
MT,20221002,733919.575163951,30.9677419354839
MT,20221003,726080.018207093,30.9677419354839
MT,20221004,715671.955986981,30.9677419354839
MT,20221005,701659.162113922,30.9677419354839
MT,20221006,697415.29898602,30.9677419354839
MT,20221007,731268.553595224,30.9677419354839
MT,20221008,726288.918396815,30.9677419354839
MT,20221009,712363.285708138,30.9677419354839
MT,20221010,705761.234428268,30.9677419354839
MT,20221011,694500.987324712,30.9677419354839
MT,20221012,706661.38925298,30.9677419354839
MT,20221013,715007.734361416,30.9677419354839
MT,20221014,708238.401436983,30.9677419354839
MT,20221015,695424.565354293,30.9677419354839
MT,20221016,720132.623304787,30.9677419354839
MT,20221017,718212.707423107,30.9677419354839
MT,20221018,698019.698887196,30.9677419354839
MT,20221019,692282.667402222,30.9677419354839
MT,20221020,689966.207382331,30.9677419354839
MT,20221021,687742.650573554,30.9677419354839
MT,20221022,700762.333130163,30.9677419354839
MT,20221023,759721.308116492,30.9677419354839
MT,20221024,786175.127693334,30.9677419354839
MT,20221025,764084.035751123,30.9677419354839
MT,20221026,760431.663702819,30.9677419354839
MT,20221027,763672.794091758,30.9677419354839
MT,20221028,754980.650326894,30.9677419354839
MT,20221029,739873.422575184,30.9677419354839
MT,20221030,720667.568269857,30.9677419354839
MT,20221031,720428.786529334,30.9677419354839
MT,20221101,688178.382819732,30.9677419354839
MT,20221102,703451.367428111,30.9677419354839
MT,20221103,780446.756311166,30.9677419354839
MT,20221104,810300.519555809,30.9677419354839
MT,20221105,754365.058900633,30.9677419354839
MT,20221106,765554.070246747,30.9677419354839
MT,20221107,830821.623598767,30.9677419354839
MT,20221108,884173.847857204,30.9677419354839
MT,20221109,920399.458603588,30.9677419354839
MT,20221110,938611.273629348,30.9677419354839
MT,20221111,930291.039251674,30.9677419354839
MT,20221112,908412.223214221,30.9677419354839
MT,20221113,889460.226095319,30.9677419354839
MT,20221114,860321.399926554,30.9677419354839
MT,20221115,842455.578593638,30.9677419354839
MT,20221116,841948.439313687,30.9677419354839
MT,20221117,841776.315918977,30.9677419354839
MT,20221118,948965.283921797,30.9677419354839
MT,20221119,943626.287930968,30.9677419354839
MT,20221120,902316.970660597,30.9677419354839
MT,20221121,859717.64930548,30.9677419354839
MT,20221122,834653.115810589,30.9677419354839
MT,20221123,790291.194145846,30.9677419354839
MT,20221124,799741.32862224,30.9677419354839
MT,20221125,798704.037914581,30.9677419354839
MT,20221126,769213.359292014,30.9677419354839
MT,20221127,782111.522940653,30.9677419354839
MT,20221128,815040.348207551,30.9677419354839
MT,20221129,900513.530712174,30.9677419354839
MT,20221130,953665.641777088,30.9677419354839
MT,20221201,884598.442389565,30.9677419354839
MT,20221202,872858.864256531,30.9677419354839
MT,20221203,932813.974536158,30.9677419354839
MT,20221204,900998.701966274,30.9677419354839
MT,20221205,894467.138464528,30.9677419354839
MT,20221206,873439.924491738,30.9677419354839
MT,20221207,887848.204124647,30.9677419354839
MT,20221208,877985.374457787,30.9677419354839
MT,20221209,877937.026052913,30.9677419354839
MT,20221210,857869.048109096,30.9677419354839
MT,20221211,847103.949174305,30.9677419354839
MT,20221212,839579.799845296,30.9677419354839
MT,20221213,897490.081596444,30.9677419354839
MT,20221214,908227.194356812,30.9677419354839
MT,20221215,888401.113631624,30.9677419354839
MT,20221216,895405.75058812,30.9677419354839
MT,20221217,901763.97523475,30.9677419354839
MT,20221218,924002.985746765,30.9677419354839
MT,20221219,1003606.5895529,30.9677419354839
MT,20221220,1029288.57845702,30.9677419354839
MT,20221221,1054246.97526683,30.9677419354839
MT,20221222,1193107.53848436,30.9677419354839
MT,20221223,1222031.87726491,30.9677419354839
MT,20221224,1051851.00575812,30.9677419354839
MT,20221225,859140.252164623,30.9677419354839
MT,20221226,807991.577148236,30.9677419354839
MT,20221227,782748.081608388,30.9677419354839
MT,20221228,770529.114703358,30.9677419354839
MT,20221229,814567.782942423,30.9677419354839
MT,20221230,843262.238679559,30.9677419354839
MT,20221231,832527.753649125,30.9677419354839
NC,20220101,0,0
NC,20220102,0,0
NC,20220103,0,0
NC,20220104,0,0
NC,20220105,0,0
NC,20220106,0,0
NC,20220107,0,0
NC,20220108,0,0
NC,20220109,0,0
NC,20220110,0,0
NC,20220111,0,0
NC,20220112,0,0
NC,20220113,0,0
NC,20220114,0,0
NC,20220115,0,0
NC,20220116,0,0
NC,20220117,0,0
NC,20220118,0,0
NC,20220119,0,0
NC,20220120,0,0
NC,20220121,0,0
NC,20220122,0,0
NC,20220123,0,0
NC,20220124,0,0
NC,20220125,0,0
NC,20220126,0,0
NC,20220127,0,0
NC,20220128,0,0
NC,20220129,0,0
NC,20220130,0,0
NC,20220131,0,0
NC,20220201,0,0
NC,20220202,0,0
NC,20220203,0,0
NC,20220204,0,0
NC,20220205,0,0
NC,20220206,0,0
NC,20220207,0,0
NC,20220208,0,0
NC,20220209,0,0
NC,20220210,0,0
NC,20220211,0,0
NC,20220212,0,0
NC,20220213,0,0
NC,20220214,0,0
NC,20220215,0,0
NC,20220216,0,0
NC,20220217,0,0
NC,20220218,0,0
NC,20220219,0,0
NC,20220220,0,0
NC,20220221,0,0
NC,20220222,0,0
NC,20220223,0,0
NC,20220224,0,0
NC,20220225,0,0
NC,20220226,0,0
NC,20220227,0,0
NC,20220228,0,0
NC,20220301,0,0
NC,20220302,0,0
NC,20220303,0,0
NC,20220304,0,0
NC,20220305,0,0
NC,20220306,0,0
NC,20220307,0,0
NC,20220308,0,0
NC,20220309,0,0
NC,20220310,0,0
NC,20220311,0,0
NC,20220312,0,0
NC,20220313,0,0
NC,20220314,0,0
NC,20220315,0,0
NC,20220316,0,0
NC,20220317,0,0
NC,20220318,0,0
NC,20220319,0,0
NC,20220320,0,0
NC,20220321,0,0
NC,20220322,0,0
NC,20220323,0,0
NC,20220324,0,0
NC,20220325,0,0
NC,20220326,0,0
NC,20220327,0,0
NC,20220328,0,0
NC,20220329,0,0
NC,20220330,0,0
NC,20220331,0,0
NC,20220401,0,0
NC,20220402,0,0
NC,20220403,0,0
NC,20220404,0,0
NC,20220405,0,0
NC,20220406,0,0
NC,20220407,0,0
NC,20220408,0,0
NC,20220409,0,0
NC,20220410,0,0
NC,20220411,0,0
NC,20220412,0,0
NC,20220413,0,0
NC,20220414,0,0
NC,20220415,0,0
NC,20220416,0,0
NC,20220417,0,0
NC,20220418,0,0
NC,20220419,0,0
NC,20220420,0,0
NC,20220421,0,0
NC,20220422,0,0
NC,20220423,0,0
NC,20220424,0,0
NC,20220425,0,0
NC,20220426,0,0
NC,20220427,0,0
NC,20220428,0,0
NC,20220429,0,0
NC,20220430,0,0
NC,20220501,0,0
NC,20220502,0,0
NC,20220503,0,0
NC,20220504,0,0
NC,20220505,0,0
NC,20220506,0,0
NC,20220507,0,0
NC,20220508,0,0
NC,20220509,0,0
NC,20220510,0,0
NC,20220511,0,0
NC,20220512,0,0
NC,20220513,0,0
NC,20220514,0,0
NC,20220515,0,0
NC,20220516,0,0
NC,20220517,0,0
NC,20220518,0,0
NC,20220519,0,0
NC,20220520,0,0
NC,20220521,0,0
NC,20220522,0,0
NC,20220523,0,0
NC,20220524,0,0
NC,20220525,0,0
NC,20220526,0,0
NC,20220527,0,0
NC,20220528,0,0
NC,20220529,0,0
NC,20220530,0,0
NC,20220531,0,0
NC,20220601,0,0
NC,20220602,0,0
NC,20220603,0,0
NC,20220604,0,0
NC,20220605,0,0
NC,20220606,0,0
NC,20220607,0,0
NC,20220608,0,0
NC,20220609,0,0
NC,20220610,0,0
NC,20220611,0,0
NC,20220612,0,0
NC,20220613,0,0
NC,20220614,0,0
NC,20220615,0,0
NC,20220616,0,0
NC,20220617,0,0
NC,20220618,0,0
NC,20220619,0,0
NC,20220620,0,0
NC,20220621,0,0
NC,20220622,0,0
NC,20220623,0,0
NC,20220624,0,0
NC,20220625,0,0
NC,20220626,0,0
NC,20220627,0,0
NC,20220628,0,0
NC,20220629,0,0
NC,20220630,0,0
NC,20220701,0,0
NC,20220702,0,0
NC,20220703,0,0
NC,20220704,0,0
NC,20220705,0,0
NC,20220706,0,0
NC,20220707,0,0
NC,20220708,0,0
NC,20220709,0,0
NC,20220710,0,0
NC,20220711,0,0
NC,20220712,0,0
NC,20220713,0,0
NC,20220714,0,0
NC,20220715,0,0
NC,20220716,0,0
NC,20220717,0,0
NC,20220718,0,0
NC,20220719,0,0
NC,20220720,0,0
NC,20220721,0,0
NC,20220722,0,0
NC,20220723,0,0
NC,20220724,0,0
NC,20220725,0,0
NC,20220726,0,0
NC,20220727,0,0
NC,20220728,0,0
NC,20220729,0,0
NC,20220730,0,0
NC,20220731,0,0
NC,20220801,0,0
NC,20220802,0,0
NC,20220803,0,0
NC,20220804,0,0
NC,20220805,0,0
NC,20220806,0,0
NC,20220807,0,0
NC,20220808,0,0
NC,20220809,0,0
NC,20220810,0,0
NC,20220811,0,0
NC,20220812,0,0
NC,20220813,0,0
NC,20220814,0,0
NC,20220815,0,0
NC,20220816,0,0
NC,20220817,0,0
NC,20220818,0,0
NC,20220819,0,0
NC,20220820,0,0
NC,20220821,0,0
NC,20220822,0,0
NC,20220823,0,0
NC,20220824,0,0
NC,20220825,0,0
NC,20220826,0,0
NC,20220827,0,0
NC,20220828,0,0
NC,20220829,0,0
NC,20220830,0,0
NC,20220831,0,0
NC,20220901,0,0
NC,20220902,0,0
NC,20220903,0,0
NC,20220904,0,0
NC,20220905,0,0
NC,20220906,0,0
NC,20220907,0,0
NC,20220908,0,0
NC,20220909,0,0
NC,20220910,0,0
NC,20220911,0,0
NC,20220912,0,0
NC,20220913,0,0
NC,20220914,0,0
NC,20220915,0,0
NC,20220916,0,0
NC,20220917,0,0
NC,20220918,0,0
NC,20220919,0,0
NC,20220920,0,0
NC,20220921,0,0
NC,20220922,0,0
NC,20220923,0,0
NC,20220924,0,0
NC,20220925,0,0
NC,20220926,0,0
NC,20220927,0,0
NC,20220928,0,0
NC,20220929,0,0
NC,20220930,0,0
NC,20221001,0,0
NC,20221002,0,0
NC,20221003,0,0
NC,20221004,0,0
NC,20221005,0,0
NC,20221006,0,0
NC,20221007,0,0
NC,20221008,0,0
NC,20221009,0,0
NC,20221010,0,0
NC,20221011,0,0
NC,20221012,0,0
NC,20221013,0,0
NC,20221014,0,0
NC,20221015,0,0
NC,20221016,0,0
NC,20221017,0,0
NC,20221018,0,0
NC,20221019,0,0
NC,20221020,0,0
NC,20221021,0,0
NC,20221022,0,0
NC,20221023,0,0
NC,20221024,0,0
NC,20221025,0,0
NC,20221026,0,0
NC,20221027,0,0
NC,20221028,0,0
NC,20221029,0,0
NC,20221030,0,0
NC,20221031,0,0
NC,20221101,0,0
NC,20221102,0,0
NC,20221103,0,0
NC,20221104,0,0
NC,20221105,0,0
NC,20221106,0,0
NC,20221107,0,0
NC,20221108,0,0
NC,20221109,0,0
NC,20221110,0,0
NC,20221111,0,0
NC,20221112,0,0
NC,20221113,0,0
NC,20221114,0,0
NC,20221115,0,0
NC,20221116,0,0
NC,20221117,0,0
NC,20221118,0,0
NC,20221119,0,0
NC,20221120,0,0
NC,20221121,0,0
NC,20221122,0,0
NC,20221123,0,0
NC,20221124,0,0
NC,20221125,0,0
NC,20221126,0,0
NC,20221127,0,0
NC,20221128,0,0
NC,20221129,0,0
NC,20221130,0,0
NC,20221201,0,0
NC,20221202,0,0
NC,20221203,0,0
NC,20221204,0,0
NC,20221205,0,0
NC,20221206,0,0
NC,20221207,0,0
NC,20221208,0,0
NC,20221209,0,0
NC,20221210,0,0
NC,20221211,0,0
NC,20221212,0,0
NC,20221213,0,0
NC,20221214,0,0
NC,20221215,0,0
NC,20221216,0,0
NC,20221217,0,0
NC,20221218,0,0
NC,20221219,0,0
NC,20221220,0,0
NC,20221221,0,0
NC,20221222,0,0
NC,20221223,0,0
NC,20221224,0,0
NC,20221225,0,0
NC,20221226,0,0
NC,20221227,0,0
NC,20221228,0,0
NC,20221229,0,0
NC,20221230,0,0
NC,20221231,0,0
ND,20220101,1299474.17083609,1826.84082039841
ND,20220102,1299966.95790512,1836.38383598621
ND,20220103,1296909.79261516,2035.73140484231
ND,20220104,1296501.96634297,2097.91106571059
ND,20220105,1298782.72984326,2007.5374816652
ND,20220106,1302594.14408474,1842.16295948399
ND,20220107,1304924.800978,1761.01034833865
ND,20220108,1301946.73061553,1947.57989266086
ND,20220109,1302095.81648711,1976.76162263573
ND,20220110,1305020.53458796,1859.2474446854
ND,20220111,1303282.20469425,1987.52903216948
ND,20220112,1299973.2908145,2218.67319108117
ND,20220113,1300735.73776276,2214.4546214499
ND,20220114,1302966.29650608,2122.9372266317
ND,20220115,1306422.17980034,1968.25801886209
ND,20220116,1305449.06460674,2060.54603018824
ND,20220117,1304320.9078604,2166.44860081542
ND,20220118,1305142.72106926,2159.19709989256
ND,20220119,1309409.81281033,1958.3550763746
ND,20220120,1315125.40652351,1708.09831702315
ND,20220121,1314007.96152492,1794.75538709322
ND,20220122,1311006.87968521,1985.11504811564
ND,20220123,1315077.75093415,1810.53297200326
ND,20220124,1314242.57991221,1887.23542073921
ND,20220125,1318592.47978774,1708.27601058343
ND,20220126,1318852.53220754,1727.83944600871
ND,20220127,1314509.92286274,1980.09273143567
ND,20220128,1318260.39544974,1820.72566571197
ND,20220129,1317751.38178342,1879.2288236487
ND,20220130,1317867.88255281,1906.46211322018
ND,20220131,1318687.65002099,1896.99531014737
ND,20220201,1319261.39741332,1899.67023885106
ND,20220202,1324581.37723343,1672.51150132384
ND,20220203,1327436.17281176,1573.96651285683
ND,20220204,1327080.5436793,1614.67526746491
ND,20220205,1326418.59960716,1669.53994106155
ND,20220206,1323401.05054849,1838.95967900515
ND,20220207,1325655.60441031,1755.95920328358
ND,20220208,1323093.54451699,1908.87248071968
ND,20220209,1322469.32522732,1968.35680099556
ND,20220210,1325260.46504767,1849.77080795049
ND,20220211,1325607.69111064,1856.0990123312
ND,20220212,1331500.63029893,1603.20936391317
ND,20220213,1331870.37184667,1606.02808358936
ND,20220214,1330446.60925491,1687.32977196329
ND,20220215,1332524.39186844,1612.54670759887
ND,20220216,1330674.90537092,1711.5468993145
ND,20220217,1333721.98659684,1591.67651448972
ND,20220218,1332956.42707066,1638.69689528855
ND,20220219,1333115.62330499,1644.61428162873
ND,20220220,1331307.71948483,1738.86506658549
ND,20220221,1335300.24432883,1572.25932557589
ND,20220222,1338706.37327626,1443.44163771201
ND,20220223,1339255.12104345,1429.4166017966
ND,20220224,1339049.98047368,1443.18205517548
ND,20220225,1338607.86104255,1465.13795229321
ND,20220226,1337477.65169612,1513.78783196619
ND,20220227,1334046.47486071,1662.14442101733
ND,20220228,1333379.09119576,1693.34481195455
ND,20220301,1332742.83340031,1722.14237517256
ND,20220302,1333557.77822285,1682.95379383588
ND,20220303,1335690.99266092,1586.07217036284
ND,20220304,1336146.31387505,1562.04731290049
ND,20220305,1333835.68736378,1655.11527089061
ND,20220306,1334217.10957411,1629.97183210212
ND,20220307,1334937.64960833,1589.03844544035
ND,20220308,1333605.03786732,1635.08483012534
ND,20220309,1334812.0675128,1569.98840113502
ND,20220310,1336578.99387277,1483.45770644561
